followers_count,friends_count,favorites_count,statuses_count,default_profile,default_profile_image,verified,bot
689,488,6299,4783,0,0,0,0
730,0,887,4092,0,0,0,0
430,314,8532,3890,0,0,0,0
153,409,12478,9312,0,0,0,0
642,778,26690,2217,0,0,0,0
25262,637,7910,10845,0,0,0,0
558,490,648,2757,0,0,0,0
107,0,288,1326,0,0,0,0
640,771,879,842,0,0,0,0
920,417,77868,81979,0,0,0,0
1841,700,2194,4675,0,0,0,0
1120,845,125460,9171,1,0,0,0
98707,625,7069,28828,0,0,1,0
1454,1896,1462,10373,0,0,0,0
184,195,2652,1165,1,0,0,0
1253,3116,56665,117526,0,0,0,0
184,92,3948,4041,1,0,0,0
1011,4993,2136,57779,0,0,0,0
2844,1264,620,18386,0,0,0,0
3,18,0,2,1,0,0,0
136,300,37606,21176,0,0,0,0
12979,4752,2425,8954,0,0,1,0
268,234,736,2580,0,0,0,0
396,297,4997,2788,1,0,0,0
1,0,2,1,1,0,0,0
417,191,10300,7086,1,0,0,0
897,761,12166,10224,1,0,0,0
670,575,12671,17569,1,0,0,0
0,1,0,0,1,1,0,0
722,312,7657,6661,1,0,0,0
936,450,7238,3236,1,0,0,0
427,535,662,6091,0,0,0,0
157,386,3738,2098,0,0,0,0
428,308,47472,23669,1,0,0,0
214,344,20,1355,0,0,0,0
533,540,756,1073,0,0,0,0
457,189,11941,6382,1,0,0,0
0,2,5,490,1,0,0,0
615,270,104827,56880,0,0,0,0
387,1049,2375,13580,1,0,0,0
103,204,2314,3154,0,0,0,0
4718,1738,26,1655,0,0,0,0
309,784,4209,2378,0,0,0,0
453,485,40265,13678,0,0,0,0
609,141,380,1846,0,0,0,0
365,300,8991,10420,0,0,0,0
1281,622,5891,42821,0,0,0,0
243,275,20905,12905,0,0,0,0
597,400,4035,18874,1,0,0,0
163,1342,27002,6258,0,0,0,0
453,108,6427,8308,0,0,0,0
123,0,6894,5627,1,0,0,0
590,372,5761,3083,0,0,0,0
274,911,1563,12548,0,0,0,0
343,246,12814,23081,1,0,0,0
0,13,14,11,1,0,0,0
4261,1635,1256,11122,0,0,1,0
254,319,63374,15932,0,0,0,0
2219,1047,80046,94779,0,0,0,0
3007,3933,14273,4513,0,0,0,0
425,397,41467,18985,0,0,0,0
454,1072,17662,11437,0,0,0,0
6,271,3,2,1,0,0,0
1021,2450,35098,23765,0,0,0,0
702,1101,15929,105303,0,0,0,0
650,794,18226,7953,1,0,0,0
230,520,94,360,0,0,0,0
75,394,6091,3854,0,0,0,0
817,227,23134,11153,1,0,0,0
587,300,5480,25375,0,0,0,0
518,294,11748,44153,1,0,0,0
90732,272,2957,6359,0,0,1,0
696,586,6660,7416,0,0,0,0
854,595,12879,23687,0,0,0,0
177,128,6931,12769,0,0,0,0
143,384,10388,5196,1,0,0,0
102,339,710,1834,0,0,0,0
231,809,16381,5718,1,0,0,0
314319,1020,8791,300067,0,0,1,0
446,363,4782,5329,1,0,0,0
94759,14680,9037,35739,0,0,0,0
0,0,0,0,1,1,0,0
196,412,1908,4309,0,0,0,0
800,627,19403,5524,1,0,0,0
259,199,4679,24914,1,0,0,0
524,967,57985,8398,1,0,0,0
250,629,12651,4739,1,0,0,0
133,0,547,858,1,0,0,0
1034,3320,11500,24433,1,0,0,0
7,0,0,4,1,0,0,0
3188,5000,162770,206653,1,0,0,0
488,2061,47451,8830,0,0,0,0
539,374,84465,77111,1,0,0,0
361,266,1759,13293,1,0,0,0
730,463,16383,13012,0,0,0,0
434,1231,442,2693,1,0,0,0
5434,5069,96318,200546,0,0,0,0
250,742,12972,22438,0,0,0,0
420,1066,32805,10821,0,0,0,0
233,298,10336,35799,0,0,0,0
252,266,39119,4021,1,0,0,0
332,1747,4646,5044,0,0,0,0
6726,2447,87022,136511,0,0,0,0
219,104,2225,981,0,0,0,0
6900,7088,215259,92456,0,0,0,0
2004,999,343967,128769,0,0,0,0
2583,352,2013,3822,0,0,0,0
4975,1591,1,892,0,0,1,0
1284,1526,7953,6061,0,0,0,0
2197,1070,21890,12949,1,0,0,0
254,428,6426,4726,1,0,0,0
608,248,9467,19626,0,0,0,0
175,336,8661,3277,1,0,0,0
613,456,1378,159,0,0,0,0
1400,546,1717,3785,0,0,0,0
308,576,32679,9974,1,0,0,0
694,836,53891,30198,0,0,0,0
3177,1393,8973,175122,0,0,0,0
504,216,11047,75249,0,0,0,0
524,315,12107,8116,0,0,0,0
439,561,8084,3244,1,0,0,0
422,352,446,550,1,0,0,0
567,206,20929,9804,0,0,0,0
1743,2311,829,23408,0,0,0,0
306,327,17462,24133,1,0,0,0
195,111,6627,2610,1,0,0,0
5394,229,6582,6197,0,0,0,0
9348,255,1268,5623,0,0,0,0
226,22,24336,150,1,0,0,0
544,270,7501,18777,0,0,0,0
10471,1729,11554,8623,0,0,0,0
1752,1075,1219,6392,0,0,0,0
378,597,2154,19571,0,0,0,0
1674,814,49567,117328,0,0,0,0
6716,358,69,15761,0,0,0,0
217,220,7300,8256,1,0,0,0
2405,2300,163613,98449,0,0,0,0
121,290,424,5449,1,0,0,0
365,510,11568,8025,1,0,0,0
369,392,818,1678,1,0,0,0
317,152,40343,13860,1,0,0,0
1335,205,14905,12221,0,0,0,0
1132,2441,4911,45389,0,0,0,0
400,480,15561,3825,1,0,0,0
349,282,5557,5795,0,0,0,0
2301,652,1366,851,1,0,0,0
592,1042,14067,7387,1,0,0,0
1079,1153,10517,29280,0,0,0,0
317,313,36544,6953,0,0,0,0
952,2422,52588,46342,0,0,0,0
555,1070,19250,25506,0,0,0,0
803,461,30982,16070,0,0,0,0
26,52,1393,3618,1,0,0,0
19,22,5747,3086,1,0,0,0
9549,6023,1663,59687,0,0,0,0
29164,1740,8260,68779,0,0,1,0
2108,2255,5804,9132,0,0,1,0
411,234,27491,10346,1,0,0,0
615,421,5577,13313,1,0,0,0
652,383,6451,13823,1,0,0,0
900,1666,64056,27259,0,0,0,0
1280,495,103877,31885,0,0,0,0
167,212,1689,4424,1,0,0,0
97,813,40616,24866,1,0,0,0
277,305,14030,56382,1,0,0,0
388,773,54029,27253,0,0,0,0
115,140,7474,4330,0,0,0,0
137,177,10118,9810,1,0,0,0
1742,2696,1598,2802,0,0,0,0
1029,690,2390,1677,0,0,0,0
381,387,17502,6050,1,0,0,0
4508,4921,24489,5981,0,0,0,0
201,450,19031,14116,1,0,0,0
258,876,23869,11165,1,0,0,0
542,219,6841,24265,0,0,0,0
183,222,2934,12651,1,0,0,0
393,272,35180,45165,0,0,0,0
868,613,23916,29076,0,0,0,0
1004,599,43899,14835,0,0,0,0
3,0,0,0,1,0,0,0
280,363,62632,44891,0,0,0,0
259,746,6180,4916,0,0,0,0
441,361,65,1420,0,0,0,0
321,375,13073,5405,1,0,0,0
420,466,477,4096,0,0,0,0
265,186,3178,4437,1,0,0,0
94,84,5780,1378,0,0,0,0
11784,1922,7887,88967,1,0,0,0
2324,1345,52880,32561,0,0,0,0
3246,2763,51191,11650,0,0,0,0
312,521,13310,8786,1,0,0,0
690,130,17895,28733,0,0,0,0
386,431,13700,6868,0,0,0,0
152,223,8552,4037,0,0,0,0
1431,769,132172,85026,1,0,0,0
602,115,11100,34032,0,0,0,0
802,687,12179,36589,1,0,0,0
1404,1145,33677,52842,0,0,0,0
1136,2470,5749,5079,0,0,0,0
369,448,42500,9130,0,0,0,0
490,1229,45,1528,1,0,0,0
2364,633,14655,1033,0,0,0,0
5,145,62,7,1,0,0,0
442,232,13933,5504,1,0,0,0
31,28,356,680,1,0,0,0
467,662,581,5128,0,0,0,0
175,205,1226,1002,1,0,0,0
2231,2832,198,48481,0,0,0,0
414,268,5360,16449,0,0,0,0
356,308,17372,10063,1,0,0,0
698,205,47561,51730,0,0,0,0
1504,419,3112,308268,0,0,0,0
4196,4985,3491,250339,0,0,0,0
558,2216,2119,3307,0,0,0,0
216,248,2823,3476,0,0,0,0
521,714,2446,2233,1,0,0,0
611,1888,79824,26103,1,0,0,0
5222,5285,19309,118184,0,0,0,0
9830,341,5418,348,0,0,1,0
473,91,33312,6343,0,0,0,0
724,332,25732,21385,1,0,0,0
389,237,9000,6497,1,0,0,0
191,1115,6575,3557,1,0,0,0
353,536,512,5438,0,0,0,0
173,373,2692,2768,0,0,0,0
730,4829,2895,52760,1,0,0,0
213,98,4726,1486,1,0,0,0
1196,1877,22,3721,1,0,0,0
598,440,21563,14506,1,0,0,0
3988,3657,921,106814,0,0,0,0
742,3144,80700,51139,0,0,0,0
2038,830,45899,20824,1,0,0,0
562,487,57480,17850,0,0,0,0
699,1109,5094,16881,0,0,0,0
12548,13813,731,2701,0,0,0,0
421,396,14085,11349,0,0,0,0
1193,1239,140003,98789,1,0,0,0
2863,2878,11506,12621,0,0,0,0
213,223,1547,946,0,0,0,0
0,1,5,3,0,1,0,0
322,280,7084,3430,0,0,0,0
1384,905,95659,91050,1,0,0,0
185,131,20914,7028,1,0,0,0
1529,707,7188,67313,0,0,0,0
100,784,1418,1154,1,0,0,0
51472,50985,68123,154565,1,0,0,1
8150,8882,59495,38475,1,0,0,1
31203,31275,107425,251857,1,0,0,1
44764,45374,8497,64703,1,0,0,1
3178,4996,92196,26015,1,0,0,0
12278,12288,91548,76910,1,0,0,1
1066,1576,40972,60035,1,1,0,1
3407,4833,90455,41040,1,1,0,1
4310,4995,23925,23641,1,0,0,0
10222,10043,127142,153270,1,0,0,1
10260,11283,36042,45299,1,0,0,1
8727,8369,70437,485828,1,1,0,1
1414,1917,38804,27614,1,1,0,1
3845,4999,128550,129922,0,1,0,0
7716,8088,14351,43539,1,0,0,0
23770,23742,9016,69180,1,0,0,1
23352,24588,6220,59912,1,0,0,1
385,342,106325,115156,1,1,0,1
6753,7425,49416,63160,1,0,0,1
58291,58880,55475,122173,1,0,0,1
7855,7479,113275,102381,0,0,0,1
886,1269,415,57392,1,1,0,1
22715,24990,127511,125752,0,0,0,0
29491,30153,26517,59441,1,0,0,1
5068,5463,194063,123631,1,0,0,1
10986,10966,5116,10309,1,0,0,1
1915,925,23270,277539,1,0,0,1
9280,10286,131600,64074,1,0,0,0
30252,29046,52800,120971,1,0,0,1
43830,11602,98743,159591,1,0,0,0
14570,13117,200948,424496,1,0,0,1
71582,74656,18253,89245,1,0,0,1
354,0,0,0,1,1,0,0
37085,39198,33566,37707,1,0,0,1
63736,59015,109909,310216,1,0,0,1
15427,17009,63156,89676,1,0,0,1
6488,7047,271,38936,1,0,0,1
5364,5515,10349,21787,1,0,0,1
14937,13913,33054,24331,1,0,0,0
13905,14376,66254,69036,1,0,0,1
19600,19509,10663,12833,1,0,0,1
9966,10650,51780,48275,1,0,0,0
3303,4355,49938,22971,1,1,0,0
28855,29847,16189,60731,1,0,0,1
21470,21554,9486,56511,1,0,0,1
19229,18867,77,42312,1,0,0,1
22592,22581,19466,26961,1,0,0,1
6264,6143,87229,57600,1,0,0,0
6129,6720,117699,134705,1,0,0,0
39852,37737,119836,173647,1,0,0,1
47724,33631,40805,174975,1,0,0,1
33294,35078,58607,127103,1,0,0,1
8439,8434,54632,86322,1,0,0,0
29341,20624,46247,61595,0,0,0,1
7732,7763,174247,146397,1,0,0,1
2811,3474,73879,62874,1,1,0,1
19218,18393,40377,43468,1,0,0,1
5025,5006,23205,34048,1,0,0,1
8331,9110,19162,25527,1,0,0,0
28932,30940,29472,79770,1,0,0,1
42435,41848,235947,270561,1,0,0,1
9246,9483,26287,13204,1,0,0,1
4440,4712,84067,146944,0,0,0,1
30543,29390,54257,219419,0,0,0,1
12947,11229,33663,29443,1,0,0,0
11183,11631,206411,27232,1,0,0,0
43807,39386,62115,116999,1,0,0,1
18821,19269,49082,42530,1,0,0,1
15147,14240,7493,29583,1,0,0,1
6724,6372,400207,297041,1,0,0,1
3270,4088,68787,12346,1,1,0,1
10715,11782,80479,84698,1,0,0,1
4270,4998,49192,72668,1,0,0,1
1026,1696,22046,24975,1,0,0,0
13008,12504,161890,214780,1,0,0,1
4989,5182,77421,59631,1,0,0,0
18160,15861,4494,34474,1,0,0,0
21708,21561,32633,30788,1,0,0,0
4418,4977,8163,5002,1,0,0,1
6983,7468,89158,107421,1,0,0,1
684,883,51320,55212,1,0,0,1
8402,8301,43311,57477,1,0,0,0
7900,8580,16315,19776,1,0,0,0
10815,10746,27124,30028,1,0,0,0
28094,24848,44232,106159,1,0,0,1
15266,15102,137200,127501,1,0,0,1
12127,12240,26975,71679,1,0,0,1
16539,17770,283377,73650,1,0,0,1
25301,27655,17817,42237,1,0,0,0
24889,25363,11917,49268,1,0,0,0
45956,47737,73312,95820,1,0,0,1
11974,12909,44897,48510,1,0,0,1
1235,1339,32903,40083,1,0,0,1
72486,72611,182466,160639,1,0,0,1
34784,36864,2579,67282,0,0,0,1
12559,12184,37231,34223,1,0,0,0
53455,56343,36702,107593,0,0,0,1
12660,13128,13649,16393,1,0,0,1
2395,3664,33086,25462,1,1,0,1
3245,4984,12773,15651,1,1,0,0
13140,14431,69050,56704,1,0,0,1
48896,40187,62460,43983,1,0,0,1
3370,4841,21969,20752,1,1,0,0
17244,10032,3627,22708,1,0,0,0
13395,14654,242304,153536,1,0,0,1
2467,2747,135060,65518,1,1,0,1
11362,11406,28032,29141,0,0,0,1
12902,14182,52610,50906,1,0,0,1
1791,910,105023,248122,1,0,0,1
5663,5830,24335,15419,1,0,0,0
3151,4895,26297,58131,1,0,0,0
11097,9574,109008,24272,1,0,0,1
6391,6566,18711,24659,1,0,0,1
7072,7321,78337,65685,0,0,0,1
1438,2989,16293,12342,1,1,0,0
46159,47141,71131,36458,1,0,0,1
23293,23369,35456,62951,1,0,0,1
14684,12757,36160,14695,1,0,0,0
7402,8091,27792,55768,1,0,0,0
15452,16995,8013,1106609,1,0,0,1
4292,4389,69394,61851,1,1,0,0
5093,5482,125735,89520,1,0,0,1
18176,16080,84046,72425,1,0,0,1
12410,12095,48531,88794,1,0,0,1
12030,12065,52704,79656,1,0,0,0
8367,7876,140004,94025,0,0,0,0
34269,13764,58954,98870,1,0,0,1
11037,11004,5426,21950,0,0,0,1
803,1425,10162,12021,1,1,0,0
12102,12239,80325,62002,1,0,0,0
9362,9585,244649,48864,0,0,0,0
1960,1555,93728,98574,1,1,0,1
5325,5322,45760,39886,0,0,0,1
11251,12300,2368,28390,0,0,0,1
8368,8435,36726,40177,1,0,0,1
19249,19503,72400,57021,1,0,0,1
6235,6558,17793,15110,1,0,0,0
6980,7677,23344,22573,1,0,0,0
42583,41687,42490,81420,1,0,0,1
14615,15323,946,8777,1,0,0,0
12373,11996,115879,158163,1,0,0,1
1239,1507,240133,23921,1,1,0,1
6009,6572,25424,19437,1,0,0,1
5546,6049,45735,71676,1,0,0,1
58802,58231,22951,54939,1,0,0,1
30755,29682,11180,49239,1,0,0,1
243,536,1845,9211,0,0,0,0
333,286,7009,3092,1,0,0,0
748,635,5420,25131,0,0,0,0
154,112,3175,3891,0,0,0,0
358,429,115,2021,1,0,0,0
47,131,213,16,1,0,0,0
4347,576,408,39103,0,0,0,0
3882,512,11443,5662,1,0,0,0
642,3799,5540,12052,0,0,0,0
0,1,0,0,1,0,0,0
366,345,4930,5309,0,0,0,0
9012,383,1305,4544,0,0,0,0
367,385,2703,503,0,0,0,0
43,68,1718,934,1,0,0,0
704,455,9171,1040,1,0,0,0
316,81,11832,2550,1,0,0,0
276,0,11951,8102,1,0,0,0
530,287,92262,2915,0,0,0,0
220,100,106906,72962,0,0,0,0
707,574,8390,14802,0,0,0,0
301,455,4963,3388,1,0,0,0
375,390,2612,6875,1,0,0,0
237,158,4761,2441,1,0,0,0
848,512,96986,30805,1,0,0,0
3708,2544,7752,6034,0,0,0,0
742,3547,9706,10006,0,0,0,0
31315,1999,26651,63300,0,0,1,0
299,0,33977,7431,0,0,0,0
491,224,16117,16155,1,0,0,0
3221,4998,117424,111769,0,0,0,0
785,1505,7804,14451,0,0,0,0
250,300,13580,5797,0,0,0,0
0,16,0,492,1,0,0,0
272,143,1288,9289,0,0,0,0
350,229,14441,19609,0,0,0,0
197,215,24,38494,0,0,0,0
1985,2050,25735,27207,1,0,0,0
294,241,9561,16446,0,0,0,0
358,305,23893,5713,1,0,0,0
508,357,13119,5101,0,0,0,0
9,0,0,68,1,1,0,0
368,237,6783,3724,0,0,0,0
24,79,154,480,0,0,0,0
770,712,21750,47367,0,0,0,0
1728,794,22799,5354,0,0,0,0
894,2043,2421,3143,0,0,0,0
1742,1375,131966,116397,1,0,0,0
264,95,40735,8060,0,0,0,0
4,9,2,0,1,0,0,0
212,251,46034,45838,1,0,0,0
0,0,0,3,1,1,0,0
1347,1661,2013,1393,0,0,0,0
107,594,456,2110,1,0,0,0
111,236,5,2768,0,0,0,0
5854,725,5002,211728,0,0,0,0
178,143,892,5086,0,0,0,0
190,144,1053,14339,0,0,0,0
5775,4399,48765,58184,0,0,0,0
573,219,6209,8113,0,0,0,0
320,297,1607,12619,0,0,0,0
10533,1144,6986,4473,0,0,0,0
839,3740,19589,10906,1,0,0,0
862,770,494,3929,0,0,0,0
590,487,7566,7108,1,0,0,0
429,240,181773,189148,0,0,0,0
1060,784,905,2656,0,0,0,0
5671,3435,6137,17533,1,0,0,0
123,233,14110,12951,0,0,0,0
1590,911,36428,32956,0,0,0,0
234,2107,15512,405,1,0,0,0
518,855,1216,5081,0,0,0,0
881,692,107499,32427,0,0,0,0
467,976,33173,13168,0,0,0,0
819,735,8603,21202,0,0,0,0
569,474,162131,145223,1,0,0,0
190535,1622,10348,24618,0,0,1,0
304,141,12037,221,0,0,0,0
1484,111,76777,46280,0,0,0,0
1177,1591,3397,9714,0,0,0,0
1374,598,142916,158537,1,0,0,0
6760,6310,10550,97385,0,0,0,0
2129,3118,8815,134998,0,0,0,0
3370,863,1965,5873,0,0,1,0
327,775,1,17992,0,0,0,0
2736,2523,59933,91692,1,0,0,0
526,492,1023,28251,0,0,0,0
168,297,1537,1750,1,0,0,0
1304,1805,893,1675,1,0,0,0
305,412,11200,1182,0,0,0,0
1004,439,6535,10719,0,0,0,0
545,434,5896,14530,0,0,0,0
206,1184,7509,9158,0,0,0,0
362,328,14093,3391,1,0,0,0
516,552,11353,17205,0,0,0,0
17,29,819,439,1,0,0,0
122,97,9,51912,0,0,0,0
599,237,179340,140340,0,0,0,0
526,346,47369,7125,0,0,0,0
740,445,20154,24753,0,0,0,0
5234,3448,11795,10283,0,0,0,0
591,1267,52549,8208,0,0,0,0
330,716,8908,6021,1,0,0,0
366,496,4012,20046,0,0,0,0
520,301,8550,1421,1,0,0,0
365,525,60052,914,1,0,0,0
236,220,5691,5183,1,0,0,0
14,34,17,18,1,0,0,0
985,827,18888,20722,0,0,0,0
846,609,0,10426,0,0,0,0
238,343,6460,2243,0,0,0,0
170,311,175,1076,0,0,0,0
910,1441,9364,32817,0,0,0,0
320,317,17192,19698,0,0,0,0
509,666,7696,7512,0,0,0,0
120,573,2480,1017,1,0,0,0
3614,241,21877,126484,0,0,0,0
0,0,0,2,1,0,0,0
134,75,13621,4041,0,0,0,0
1224,1332,15,12675,0,0,0,0
2,11,6,1,1,0,0,0
417,548,31834,20498,1,0,0,0
309,916,18584,7081,1,0,0,0
277,281,35086,15391,0,0,0,0
457,535,13095,7386,0,0,0,0
1909,4003,60172,97991,0,0,0,0
178,90,5651,1478,0,0,0,0
121,89,4213,11755,1,0,0,0
344,500,52909,43043,0,0,0,0
162,198,474,4403,0,0,0,0
419,939,582,663,1,0,0,0
314,325,2773,2786,1,0,0,0
488,980,7958,11567,1,0,0,0
181,342,9339,8535,0,0,0,0
14554,4025,3,1246,0,0,0,0
46,46,144,1382,1,0,0,0
283,239,2914,76605,0,0,0,0
0,0,0,0,1,0,0,0
542,295,487,5061,0,0,0,0
3256,1739,488,9793,0,0,0,0
1053,478,426,1619,0,0,0,0
1041,427,30228,13919,1,0,0,0
395,742,1973,2441,1,0,0,0
162,160,2245,6957,0,0,0,0
106,114,7830,1159,0,0,0,0
203,204,49756,4331,1,0,0,0
473,804,2316,1686,0,0,0,0
491,180,7455,10216,0,0,0,0
0,25,52,19,1,0,0,0
370,378,2666,4667,0,0,0,0
1680,620,570,55790,0,0,0,0
821,419,368484,13003,0,0,0,0
2267,328,7034,30081,0,0,0,0
145,395,1561,9835,0,0,0,0
685,585,480,3528,0,0,0,0
4,13,20,2,1,0,0,0
591,1421,13550,8107,1,0,0,0
0,21,0,1,1,0,0,0
563,583,272192,69479,0,0,0,0
246,311,38584,6836,1,0,0,0
537,1104,117168,52515,1,0,0,0
398,324,1225,1336,0,0,0,0
2710,251,0,2844,0,1,0,0
1824,298,560,14810,0,0,0,0
3103,1202,33683,19230,0,0,0,0
142,193,1084,1233,0,0,0,0
6566,5349,54530,156066,0,0,0,0
229,464,9402,7487,1,0,0,0
185,142,5953,2404,1,0,0,0
127,233,32,521,1,0,0,0
921,730,7887,11487,1,0,0,0
610,602,6554,41269,0,0,0,0
42,32,6854,6459,1,0,0,0
8,10,117,199,1,0,0,0
1953,726,123503,179609,0,0,0,0
4299,4987,12502,108806,0,0,0,0
680,638,2575,5190,0,0,0,0
45918,8418,27464,18495,0,0,1,0
3,27,84,13,1,0,0,0
1079,1051,130881,96697,1,0,0,0
1,0,0,0,1,1,0,0
21867,4409,19604,19069,0,0,1,0
205,1161,6083,1995,0,0,0,0
539,387,6851,540,1,0,0,0
0,0,0,2,1,1,0,0
2096,3944,104868,51584,1,0,0,0
447,771,292,20128,0,0,0,0
567,142,25862,20813,0,0,0,0
289,271,996,167,1,0,0,0
20,342,48,10,1,0,0,0
303,0,6964,6396,1,0,0,0
1048,403,27730,82882,0,0,0,0
6,10,0,0,1,0,0,0
214,401,9481,5494,1,0,0,0
407,386,1145,6468,0,0,0,0
2267,1495,1206,4112,0,0,0,0
1744,1115,35024,28143,0,0,0,0
1363,1245,107880,93417,1,0,0,0
1149,780,29182,72278,0,0,0,0
0,0,0,0,1,1,0,0
556,397,29598,17976,0,0,0,0
329,347,2387,2709,1,0,0,0
441,452,19295,11965,0,0,0,0
985,1211,5766,6518,0,0,0,0
196,365,6223,12933,0,0,0,0
18,97,68,6,1,1,0,0
209,187,106327,11005,0,0,0,0
447,2263,40644,10742,0,0,0,0
1266281,2928,9187,59378,0,0,1,0
411,363,24011,80433,0,0,0,0
547,31,4662,5981,0,0,0,0
2485447,1656,264,42534,0,0,1,0
446,338,14086,12082,0,0,0,0
10501,9823,77050,60065,0,0,0,0
2208,2666,36078,63472,0,0,0,0
317,489,4505,2821,0,0,0,0
537,950,88546,35954,0,0,0,0
1039,649,31466,21451,0,0,0,0
262,511,717,1297,0,0,0,0
437,234,3991,10101,0,0,0,0
4637,4539,849,618,0,0,0,0
179,0,955,6453,0,0,0,0
400,335,8756,793,1,0,0,0
19,193,1347,67,1,0,0,0
0,0,0,0,1,1,0,0
6168,1922,2038,3582,0,0,0,0
259,322,4038,2956,0,0,0,0
338,2060,5248,9930,1,0,0,0
1305,908,104691,20540,0,0,0,0
265,221,28068,2994,0,0,0,0
3,20,27,86,1,0,0,0
2057,2848,220189,165168,0,0,0,0
263,136,3437,8241,1,0,0,0
872,2455,15532,20298,1,0,0,0
398,390,44002,36106,0,0,0,0
95,797,19,1,1,0,0,0
5838,798,29174,10480,0,0,0,0
562,227,11444,5738,1,0,0,0
372,189,294,1138,0,1,0,0
301,225,12362,13881,1,0,0,0
633,588,3014,4962,1,0,0,0
465,1568,517,1155,0,0,0,0
104,208,1321,1431,1,0,0,0
1139,317,46115,91756,0,0,0,0
357,350,2671,16618,0,0,0,0
284,694,201,2573,0,0,0,0
280,848,34786,3361,1,0,0,0
325,379,15531,16926,0,0,0,0
226,680,260,5638,0,0,0,0
510,333,79422,24789,0,0,0,0
2666,1583,51222,18545,0,0,0,0
457,400,15745,33287,0,0,0,0
1235,423,25153,26325,0,0,0,0
147,0,2639,8181,1,0,0,0
1348,4663,3973,7647,0,0,0,0
515,365,5442,8759,1,0,0,0
360,624,5846,4397,0,0,0,0
1194,536,4841,5543,0,0,0,0
5696,6167,108664,561765,1,0,0,0
388,298,2198,2467,1,0,0,0
2184,2724,8097,30620,0,0,0,0
484,3227,5249,7288,1,0,0,0
1805,1041,568,2337,0,0,0,0
872,1201,24739,49327,0,0,0,0
144,186,29199,7285,1,0,0,0
727,457,7411,1998,0,0,0,0
406,354,11027,6731,0,0,0,0
477,541,7278,8793,0,0,0,0
90,157,2370,4558,1,0,0,0
671,795,213,13929,0,0,0,0
412,479,5515,3631,0,0,0,0
138,459,611,462,0,0,0,0
421,213,30561,10531,0,0,0,0
337,227,8659,12337,1,0,0,0
1053,809,24520,10140,0,0,0,0
277,692,17753,6677,1,0,0,0
772,3773,7852,35725,1,0,0,0
118284,636,7659,13810,0,0,1,0
1487,717,176,121158,1,0,0,0
839,1278,22153,9696,1,0,0,0
559,860,4036,8107,0,0,0,0
963,1222,84297,24813,0,0,0,0
735,1129,4490,7594,0,0,0,0
649,577,21181,9741,0,0,0,0
330,299,70579,55528,1,0,0,0
223,268,26688,10774,0,0,0,0
1563,390,10722,36040,0,0,0,0
1601,1802,97964,46965,1,0,0,0
361,362,20560,2685,1,0,0,0
12972,11681,11519,71666,0,0,0,0
81,85,13470,4825,1,0,0,0
157,140,159,2455,1,0,0,0
550,1259,1610,3125,1,0,0,0
11044,3809,40090,95062,0,0,0,0
1378,94,10040,9306,0,0,0,0
932,426,20083,30551,0,0,0,0
369,556,9996,2548,1,0,0,0
334,2386,58041,68399,1,0,0,0
554,493,7988,4709,1,0,0,0
368,355,62760,12898,0,0,0,0
272,920,2590,2007,1,0,0,0
127,430,22472,6897,0,0,0,0
767,3186,67176,28180,0,0,0,0
13,65,1113,714,1,0,0,0
1211,1474,179198,27064,1,0,0,0
1085,426,49711,46092,0,0,0,0
3900,4171,8494,23181,0,0,0,0
460,1052,61797,29789,1,0,0,0
214,307,2174,970,1,0,0,0
206,371,7501,10351,1,0,0,0
308,80,3097,27360,0,0,0,0
1876,420,35592,34573,0,0,0,0
5,14,25,4,1,0,0,0
4,40,133,14,1,0,0,0
0,1,1,2,1,0,0,0
1278,789,23011,13512,0,0,0,0
520,1821,683,2112,0,0,0,0
432,643,56980,46205,0,0,0,0
1281,372,74646,97248,0,0,0,0
173,172,3101,7464,0,0,0,0
4254,4470,645,7598,0,0,0,0
617,517,21505,12937,0,0,0,0
687,1222,206,1876,0,0,0,0
902,766,16967,5996,1,0,0,0
11,248,14,5,0,0,0,0
234,216,3881,2176,1,0,0,0
1041,441,19286,46566,1,0,0,0
481,2081,590,5150,0,0,0,0
569,427,57375,41931,0,0,0,0
4711,2288,1233,180261,0,0,0,0
308,255,63615,25271,0,0,0,0
7,24,242,11,1,0,0,0
106,628,11888,10504,0,0,0,0
0,0,0,0,1,0,0,0
838,909,58521,33840,0,0,0,0
982,704,2633,22565,0,0,0,0
375,373,3190,1581,1,0,0,0
529,412,12003,15149,0,0,0,0
3400,793,49496,67929,0,0,0,0
17110,19800,750,264272,1,0,0,0
237,669,12499,5250,1,0,0,0
1756,898,444069,306816,0,0,0,0
4788,5242,11105,11984,0,0,0,0
2453,1750,34625,34241,0,0,0,0
245,1175,5745,6957,0,0,0,0
1904,4997,142079,227072,0,0,0,0
251,265,15407,17742,0,0,0,0
810,468,7736,24338,0,0,0,0
516,480,6016,9451,1,0,0,0
830,67,4817,4632,0,0,0,0
3437,1658,3578,19044,0,0,0,0
205,119,20050,4423,0,0,0,0
107,251,1505,2194,1,0,0,0
1,16,0,1,1,0,0,0
886,2563,6559,7972,1,0,0,0
418,398,18439,4618,1,0,0,0
548,108,11248,39827,0,0,0,0
4422,4835,14023,36635,0,0,0,0
423,287,9054,4825,1,0,0,0
551,326,43343,60707,0,0,0,0
392,247,19551,3073,1,0,0,0
2065,3175,5763,3411,0,0,0,0
215,120,5868,47379,0,0,0,0
